,symbol,name,engname,tradetype,lasttrade,prevclose,open,high,low,volume,amount,ticktime,buy,sell,pricechange,changepercent
1495,01977,安乐工程,ANALOGUE HLDGS,EQTY,0.980,0.990,0.980,1.010,0.960,260000,256220,2024-06-13 16:08:15,0.980,1.000,-0.010,-1.0101010
1496,01978,叙福楼集团,LH GROUP,EQTY,0.770,0.760,0.780,0.780,0.750,238000,183480,2024-06-13 16:08:15,0.770,0.780,0.010,1.3157895
1497,01979,天宝集团,TEN PAO GROUP,EQTY,1.210,1.220,1.210,1.210,1.190,660000,789200,2024-06-13 16:08:15,1.200,1.210,-0.010,-0.8196721
1498,01980,天鸽互动,TIANGE,EQTY,0.500,0.500,0.495,0.500,0.495,562000,280345,2024-06-13 16:08:15,0.495,0.510,0.000,0.0000000
1499,01981,华夏视听教育,CATHAY EDU,EQTY,0.920,0.910,0.890,0.920,0.880,1170000,1044120,2024-06-13 16:08:15,0.900,0.920,0.010,1.0989011
1500,01982,南旋控股,NAMESON HLDGS,EQTY,0.730,0.740,0.740,0.740,0.730,814000,598980,2024-06-13 16:08:15,0.720,0.730,-0.010,-1.3513514
1501,01983,泸州银行,LUZHOU BANK,EQTY,1.920,1.920,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,1.700,2.000,0.000,0.0000000
1502,01985,美高域,MICROWARE,EQTY,1.280,1.170,1.210,1.330,1.200,1524000,1913300,2024-06-13 16:08:15,1.240,1.290,0.110,9.4017094
1503,01986,彩客新能源,TSAKER NE,EQTY,1.010,0.990,1.000,1.010,0.960,212500,208970,2024-06-13 16:08:15,0.970,1.010,0.020,2.0202020
1504,01987,BENG SOON MACH,BENG SOON MACH,EQTY,0.228,0.229,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.220,0.228,-0.001,-0.4366812
1505,01988,民生银行,MINSHENG BANK,EQTY,2.940,2.910,2.900,2.950,2.900,17953028,52380905,2024-06-13 16:08:15,2.920,2.940,0.030,1.0309278
1506,01991,大洋集团,TA YANG GROUP,EQTY,0.130,0.130,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.121,0.130,0.000,0.0000000
1507,01992,复星旅游文化,FOSUN TOURISM,EQTY,3.600,3.610,3.780,3.780,3.580,631400,2288032,2024-06-13 16:08:15,3.600,3.610,-0.010,-0.2770083
1508,01993,雅仕维,ASIARAY,EQTY,1.290,1.290,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,1.090,1.340,0.000,0.0000000
1509,01995,永升服务,ES SERVICES,EQTY,1.690,1.750,1.750,1.770,1.670,3934000,6700880,2024-06-13 16:08:15,1.690,1.700,-0.060,-3.4285714
1510,01996,弘阳地产,RSUN PPT,EQTY,0.082,0.081,0.075,0.082,0.075,36000,2707,2024-06-13 16:08:15,0.076,0.082,0.001,1.2345679
1511,01997,九龙仓置业,WHARF REIC,EQTY,21.600,21.250,21.500,21.700,21.200,3179804,68547341,2024-06-13 16:08:15,21.550,21.600,0.350,1.6470588
1512,01999,敏华控股,MAN WAH HLDGS,EQTY,6.110,6.080,6.120,6.200,6.030,6571268,40073853,2024-06-13 16:08:15,6.100,6.110,0.030,0.4934211
1513,02000,晨讯科技,SIM TECH,EQTY,0.345,0.345,0.345,0.350,0.345,375000,130850,2024-06-13 16:08:15,0.345,0.350,0.000,0.0000000
1514,02001,新高教集团,NEW HIGHER EDU,EQTY,2.280,2.260,2.250,2.290,2.250,184000,418370,2024-06-13 16:08:12,2.260,2.280,0.020,0.8849558
1515,02002,阳光纸业,SUNSHINE PAPER,EQTY,2.220,2.200,2.210,2.250,2.190,121000,269315,2024-06-13 16:08:12,2.210,2.220,0.020,0.9090909
1516,02003,维信金科,VCREDIT,EQTY,2.330,2.330,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,2.260,2.400,0.000,0.0000000
1517,02005,石四药集团,SSY GROUP,EQTY,4.620,4.650,4.650,4.720,4.610,2128000,9885760,2024-06-13 16:08:12,4.620,4.630,-0.030,-0.6451613
1518,02007,碧桂园,COUNTRY GARDEN,EQTY,0.485,0.485,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.485,0.490,0.000,0.0000000
1519,02008,凤凰卫视,PHOENIX TV,EQTY,1.820,1.780,1.740,1.820,1.720,194000,334800,2024-06-13 16:08:15,1.720,1.820,0.040,2.2471910
1520,02009,金隅集团,BBMG,EQTY,0.600,0.583,0.600,0.600,0.590,5239000,3140280,2024-06-13 16:08:12,0.590,0.600,0.017,2.9159520
1521,02011,开易控股,GILSTON GROUP,EQTY,1.960,1.910,1.900,1.970,1.870,120000,234980,2024-06-13 16:08:15,1.920,1.970,0.050,2.6178010
1522,02012,阳光油砂,SUNSHINE OIL,EQTY,0.810,0.820,0.820,0.980,0.790,5017200,4321604,2024-06-13 16:08:15,0.800,0.820,-0.010,-1.2195122
1523,02013,微盟集团,WEIMOB INC,EQTY,1.440,1.380,1.400,1.460,1.400,21814806,31200720,2024-06-13 16:08:15,1.430,1.440,0.060,4.3478261
1524,02015,理想汽车-W,LI AUTO-W,EQTY,74.400,72.950,74.250,75.200,73.650,11719740,872911029,2024-06-13 16:08:14,74.400,74.450,1.450,1.9876628
1525,02016,浙商银行,CZBANK,EQTY,2.230,2.220,2.220,2.230,2.200,10681000,23666294,2024-06-13 16:08:15,2.220,2.230,0.010,0.4504505
1526,02017,沧海控股,CHANHIGH,EQTY,0.290,0.290,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.243,0.300,0.000,0.0000000
1527,02018,瑞声科技,AAC TECH,EQTY,30.850,30.450,30.850,31.750,30.600,10513400,325994680,2024-06-13 16:08:14,30.850,30.900,0.400,1.3136289
1528,02019,德信中国,DEXIN CHINA,EQTY,0.085,0.085,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.080,0.090,0.000,0.0000000
1529,02020,安踏体育,ANTA SPORTS,EQTY,82.050,82.150,83.350,83.500,81.350,5067878,416890913,2024-06-13 16:08:14,82.050,82.100,-0.100,-0.1217285
1530,02022,游莱互动,DIGIT HOLLYWOOD,EQTY,0.126,0.105,0.114,0.128,0.105,11076000,1256468,2024-06-13 16:08:15,0.125,0.126,0.021,20.0000000
1531,02023,中国绿岛科技,CHINA LUDAO,EQTY,0.890,0.930,0.900,0.920,0.810,440000,378080,2024-06-13 16:08:15,0.860,0.890,-0.040,-4.3010753
1532,02025,瑞丰动力,RUIFENG POWER,EQTY,1.620,1.710,1.710,1.730,1.620,1200000,2007680,2024-06-13 16:08:15,1.620,1.670,-0.090,-5.2631579
1533,02028,映美控股,JOLIMARK,EQTY,0.077,0.077,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.077,0.089,0.000,0.0000000
1534,02030,卡宾,CABBEEN,EQTY,0.720,0.730,0.730,0.730,0.720,135000,97850,2024-06-13 16:08:15,0.700,0.730,-0.010,-1.3698630
1535,02031,澳至尊,AUSUPREME,EQTY,0.246,0.241,0.245,0.245,0.236,125000,30220,2024-06-13 16:08:15,0.246,0.255,0.005,2.0746888
1536,02033,时计宝,TIME WATCH,EQTY,0.460,0.460,0.460,0.460,0.440,160000,73560,2024-06-13 16:08:15,0.445,0.470,0.000,0.0000000
1537,02038,富智康集团,FIH,EQTY,0.850,0.800,0.810,0.900,0.800,34883624,29662528,2024-06-13 16:08:15,0.850,0.860,0.050,6.2500000
1538,02039,中集集团,CIMC,EQTY,7.570,7.500,7.560,7.650,7.400,1400866,10612867,2024-06-13 16:08:15,7.510,7.570,0.070,0.9333333
1539,02048,易居企业控股,E-HOUSE ENT,EQTY,0.140,0.143,0.124,0.140,0.124,86100,11703,2024-06-13 16:08:15,0.135,0.148,-0.003,-2.0979021
1540,02051,51信用卡,51 CREDIT CARD,EQTY,0.295,0.305,0.315,0.340,0.285,3463000,1062080,2024-06-13 16:08:15,0.285,0.300,-0.010,-3.2786885
1541,02057,中通快递-W,ZTO EXPRESS-W,EQTY,175.700,176.900,175.500,176.100,173.100,1939659,338565665,2024-06-13 16:08:15,175.700,175.900,-1.200,-0.6783493
1542,02060,浦江国际,PUJIANG INTL,EQTY,0.193,0.193,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.191,0.193,0.000,0.0000000
1543,02066,盛京银行,SHENGJINGBANK,EQTY,0.760,0.760,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.740,0.800,0.000,0.0000000
1544,02068,中铝国际,CHALIECO,EQTY,1.760,1.780,1.780,1.790,1.740,1393000,2443360,2024-06-13 16:08:15,1.750,1.760,-0.020,-1.1235955
1545,02076,BOSS直聘-W,BOSS ZHIPIN-W,EQTY,76.850,78.900,78.600,78.600,76.450,13800,1060600,2024-06-13 16:08:15,76.500,76.850,-2.050,-2.5982256
1546,02078,荣阳实业,PANASIALUM,EQTY,0.094,0.094,0.083,0.094,0.083,11000,946,2024-06-13 16:08:15,0.084,0.094,0.000,0.0000000
1547,02080,奥克斯国际,AUX INTL,EQTY,0.200,0.200,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.151,0.200,0.000,0.0000000
1548,02086,高维科技,LEADWAY TECH,EQTY,0.700,0.700,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.620,0.700,0.000,0.0000000
1549,02088,西王置业,XIWANG PROPERTY,EQTY,0.054,0.063,0.052,0.052,0.052,104000,5408,2024-06-13 16:08:15,0.054,0.071,-0.009,-14.2857143
1550,02096,先声药业,SIMCERE PHARMA,EQTY,5.770,5.760,5.800,5.850,5.700,2134000,12296337,2024-06-13 16:08:14,5.740,5.770,0.010,0.1736111
1551,02098,卓尔智联,ZALL SMARTCOM,EQTY,0.445,0.400,0.415,0.475,0.405,550000,229995,2024-06-13 16:08:15,0.405,0.445,0.045,11.2500000
1552,02099,中国黄金国际,CHINAGOLDINTL,EQTY,50.800,50.550,50.550,50.850,49.750,958700,48146500,2024-06-13 16:08:14,50.600,50.800,0.250,0.4945598
1553,02100,百奥家庭互动,BAIOO,EQTY,0.243,0.238,0.231,0.243,0.231,2754000,659022,2024-06-13 16:08:15,0.239,0.243,0.005,2.1008403
1554,02101,福禄控股,FULU HOLDINGS,EQTY,1.890,1.890,1.860,1.960,1.850,81000,154060,2024-06-13 16:08:15,1.850,1.870,0.000,0.0000000
1555,02102,德利机械,TAK LEE MACH,EQTY,0.137,0.134,0.137,0.137,0.137,120000,16440,2024-06-13 16:08:15,0.134,0.138,0.003,2.2388060
1556,02105,来凯医药-B,LAEKNA-B,EQTY,5.810,6.140,6.160,6.180,5.530,1276000,7451705,2024-06-13 16:08:15,5.790,5.810,-0.330,-5.3745928
1557,02107,第一服务控股,FIRST SERVICE,EQTY,0.345,0.350,0.345,0.350,0.345,5000,1737,2024-06-13 16:08:15,0.340,0.345,-0.005,-1.4285714
1558,02108,K2 F&B,K2 F&B,EQTY,0.170,0.161,0.165,0.165,0.165,8000,1320,2024-06-13 16:08:15,0.170,0.000,0.009,5.5900621
1559,02110,天成控股,TIAN CHENG HLDG,EQTY,0.168,0.164,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.168,0.172,0.004,2.4390244
1560,02111,超盈国际控股,BEST PACIFIC,EQTY,2.120,2.180,2.170,2.170,2.080,240000,511960,2024-06-13 16:08:15,2.110,2.140,-0.060,-2.7522936
1561,02112,恩典生命科技,GRACE LIFE-TECH,EQTY,0.207,0.190,0.191,0.209,0.189,616000,122482,2024-06-13 16:08:15,0.191,0.207,0.017,8.9473684
1562,02113,世纪集团国际,CENTURY GP INTL,EQTY,0.059,0.059,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.052,0.063,0.000,0.0000000
1563,02115,捷芯隆,CM HI-TECH,EQTY,0.177,0.177,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.172,0.180,0.000,0.0000000
1564,02116,江苏创新,JS INNOV,EQTY,0.320,0.315,0.315,0.320,0.315,230000,72740,2024-06-13 16:08:15,0.310,0.320,0.005,1.5873016
1565,02117,大唐集团控股,DATANG GROUP,EQTY,0.500,0.500,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.500,0.520,0.000,0.0000000
1566,02119,捷荣国际控股,TSIT WING INTL,EQTY,0.630,0.590,0.600,0.640,0.580,450000,281000,2024-06-13 16:08:15,0.580,0.620,0.040,6.7796610
1567,02120,康宁医院,KN HOSPITAL,EQTY,11.920,11.920,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,11.600,11.920,0.000,0.0000000
1568,02121,创新奇智,AINNOVATION,EQTY,4.310,4.220,4.310,4.420,4.230,5568000,23957196,2024-06-13 16:08:15,4.300,4.310,0.090,2.1327014
1569,02122,凯知乐国际,KIDSLAND INTL,EQTY,0.069,0.069,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.063,0.075,0.000,0.0000000
1570,02125,稻草熊娱乐,STRAWBEAR ENT,EQTY,0.450,0.455,0.460,0.460,0.450,40000,18215,2024-06-13 16:08:15,0.455,0.460,-0.005,-1.0989011
1571,02126,药明巨诺-B,JW THERAP-B,EQTY,2.190,2.180,2.180,2.360,2.120,373500,819750,2024-06-13 16:08:15,2.150,2.240,0.010,0.4587156
1572,02127,汇森股份,HUISEN SHARES,EQTY,0.150,0.148,0.147,0.153,0.147,624000,93530,2024-06-13 16:08:15,0.146,0.150,0.002,1.3513514
1573,02128,中国联塑,CHINA LESSO,EQTY,3.500,3.510,3.560,3.590,3.460,5660000,19826258,2024-06-13 16:08:14,3.500,3.510,-0.010,-0.2849003
1574,02129,LEGION CONSO,LEGION CONSO,EQTY,0.110,0.110,0.110,0.110,0.110,5000,550,2024-06-13 16:08:15,0.110,0.114,0.000,0.0000000
1575,02130,嘉泓物流,CN LOGISTICS,EQTY,3.960,3.860,3.860,3.980,3.860,21000,82170,2024-06-13 16:08:15,3.690,3.990,0.100,2.5906736
1576,02131,云想科技,NETJOY,EQTY,0.610,0.620,0.640,0.640,0.600,63000,38140,2024-06-13 16:08:15,0.610,0.620,-0.010,-1.6129032
1577,02132,誉燊丰控股,LANDRICH HLDG,EQTY,0.240,0.240,0.230,0.240,0.230,112000,25840,2024-06-13 16:08:15,0.221,0.250,0.000,0.0000000
1578,02135,瑞丽医美,RAILY AESMED,EQTY,0.139,0.136,0.132,0.139,0.131,338000,45654,2024-06-13 16:08:15,0.130,0.144,0.003,2.2058824
1579,02136,利福中国,LIFESTYLE CHI,EQTY,0.760,0.750,0.730,0.770,0.730,1380000,1043670,2024-06-13 16:08:15,0.760,0.770,0.010,1.3333333
1580,02137,腾盛博药-B,BRII-B,EQTY,1.260,1.230,1.250,1.270,1.230,852500,1069750,2024-06-13 16:08:15,1.250,1.260,0.030,2.4390244
1581,02138,医思健康,EC HEALTHCARE,EQTY,1.430,1.430,1.460,1.470,1.430,689000,993580,2024-06-13 16:08:15,1.430,1.440,0.000,0.0000000
1582,02139,甘肃银行,BANK OF GANSU,EQTY,0.320,0.320,0.320,0.320,0.310,5000,1590,2024-06-13 16:08:15,0.310,0.320,0.000,0.0000000
1583,02142,和铂医药-B,HBM HOLDINGS-B,EQTY,1.300,1.300,1.340,1.340,1.280,692000,901990,2024-06-13 16:08:15,1.290,1.300,0.000,0.0000000
1584,02145,上美股份,CHICMAX,EQTY,42.900,44.600,44.600,45.550,42.900,202100,8796680,2024-06-13 16:08:15,42.850,42.900,-1.700,-3.8116592
1585,02146,荣万家,ROISERV,EQTY,1.500,1.570,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,1.410,1.500,-0.070,-4.4585987
1586,02147,正味集团,ZHENGWEI GROUP,EQTY,0.112,0.110,0.110,0.112,0.108,688000,75696,2024-06-13 16:08:15,0.111,0.112,0.002,1.8181818
1587,02148,VESYNC,VESYNC,EQTY,5.200,5.070,5.000,5.200,4.700,338000,1712460,2024-06-13 16:08:15,5.100,5.200,0.130,2.5641026
1588,02149,贝克微,BATELAB,EQTY,24.250,24.100,24.100,24.250,24.050,3700,89515,2024-06-13 16:08:15,24.050,24.250,0.150,0.6224066
1589,02150,奈雪的茶,NAYUKI,EQTY,2.330,2.310,2.310,2.350,2.290,1901500,4398530,2024-06-13 16:08:15,2.320,2.330,0.020,0.8658009
1590,02152,苏新服务,SUXIN SERVICES,EQTY,6.770,6.780,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,6.900,6.770,-0.010,-0.1474926
1591,02153,达丰设备,TAT HONG EQUIP,EQTY,1.160,1.160,1.160,1.180,1.160,260000,302700,2024-06-13 16:08:15,1.080,1.170,0.000,0.0000000
1592,02155,森松国际,MORIMATSU INTL,EQTY,6.170,5.990,5.990,6.250,5.910,989000,6060830,2024-06-13 16:08:15,6.150,6.170,0.180,3.0050083
1593,02156,建发物业,C&D PROPERTY,EQTY,3.110,3.140,3.160,3.190,3.090,797000,2509690,2024-06-13 16:08:15,3.110,3.130,-0.030,-0.9554140
1594,02157,乐普生物-B,LEPU BIO-B,EQTY,4.230,4.210,4.210,4.340,4.150,2147000,9079140,2024-06-13 16:08:15,4.230,4.250,0.020,0.4750594
1595,02158,医渡科技,YIDU TECH,EQTY,3.900,3.710,3.710,3.910,3.710,1852570,7111459,2024-06-13 16:08:15,3.870,3.900,0.190,5.1212938
1596,02159,麦迪卫康,MEDIWELCOME,EQTY,0.390,0.390,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.380,0.425,0.000,0.0000000
1597,02160,心通医疗-B,CARDIOFLOW-B,EQTY,0.960,0.960,0.970,0.980,0.950,1135000,1097250,2024-06-13 16:08:15,0.960,0.970,0.000,0.0000000
1598,02161,健倍苗苗,JBM HEALTHCARE,EQTY,0.940,0.950,0.950,0.950,0.940,6000,5680,2024-06-13 16:08:15,0.940,0.980,-0.010,-1.0526316
1599,02162,康诺亚-B,KEYMED BIO-B,EQTY,34.850,33.650,34.150,35.250,33.800,681500,23671314,2024-06-13 16:08:15,34.750,34.950,1.200,3.5661218
1600,02163,远大住工,BROAD HOMES,EQTY,1.850,1.880,1.880,1.950,1.840,168300,316479,2024-06-13 16:08:15,1.830,1.850,-0.030,-1.5957447
1601,02165,领悦服务集团,LING YUE SER GP,EQTY,1.460,1.450,1.450,1.490,1.400,121000,173180,2024-06-13 16:08:15,1.430,1.460,0.010,0.6896552
1602,02166,芯智控股,SMART-CORE,EQTY,1.400,1.400,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,1.350,1.640,0.000,0.0000000
1603,02167,天润云,TI CLOUD,EQTY,2.400,2.400,2.210,2.490,2.210,31600,76482,2024-06-13 16:08:15,2.400,2.450,0.000,0.0000000
1604,02168,佳兆业美好,KAISA PROSPER,EQTY,2.150,2.130,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,2.150,2.200,0.020,0.9389671
1605,02169,沧港铁路,CANGGANGRAILWAY,EQTY,0.930,0.960,0.970,0.970,0.930,12594000,11799840,2024-06-13 16:08:15,0.930,0.940,-0.030,-3.1250000
1606,02170,贝康医疗-B,BASECARE-B,EQTY,2.000,1.910,1.910,2.000,1.910,70000,139110,2024-06-13 16:08:15,1.940,2.000,0.090,4.7120419
1607,02171,科济药业-B,CARSGEN-B,EQTY,5.740,5.600,5.700,5.860,5.640,1567500,9069295,2024-06-13 16:08:15,5.720,5.740,0.140,2.5000000
1608,02172,微创脑科学,MICROPORT NEURO,EQTY,7.500,7.740,7.900,7.900,7.410,1343000,10127900,2024-06-13 16:08:14,7.460,7.500,-0.240,-3.1007752
1609,02175,中国通才教育,CH GENERAL EDU,EQTY,3.110,3.110,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,3.080,3.110,0.000,0.0000000
1610,02176,赛迪顾问,CCID CONSULTING,EQTY,0.940,0.910,0.940,0.950,0.930,370000,348200,2024-06-13 16:08:15,0.930,0.940,0.030,3.2967033
1611,02177,优趣汇控股,UNQ HOLDINGS,EQTY,1.750,1.760,1.750,1.750,1.740,39600,69292,2024-06-13 16:08:15,1.680,1.750,-0.010,-0.5681818
1612,02178,百勤油服,PETRO-KING,EQTY,0.093,0.093,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.087,0.093,0.000,0.0000000
1613,02179,瑞科生物-B,RECBIO-B,EQTY,7.890,7.890,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.000,8.280,0.000,0.0000000
1614,02180,万宝盛华,MANPOWER GRC,EQTY,5.250,5.350,5.250,5.250,5.250,254500,1336125,2024-06-13 16:08:15,5.100,5.250,-0.100,-1.8691589
1615,02181,迈博药业-B,MABPHARM-B,EQTY,0.365,0.365,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.345,0.380,0.000,0.0000000
1616,02182,天长集团,TIAN CHANG GP,EQTY,0.490,0.475,0.500,0.500,0.500,4000,2000,2024-06-13 16:08:15,0.455,0.490,0.015,3.1578947
1617,02185,百心安-B,BIOHEART-B,EQTY,2.070,2.070,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,2.000,2.190,0.000,0.0000000
1618,02186,绿叶制药,LUYE PHARMA,EQTY,2.920,2.830,2.850,2.930,2.800,25310000,72581900,2024-06-13 16:08:15,2.900,2.920,0.090,3.1802120
1619,02187,智欣集团控股,ZHIXIN GP HLDG,EQTY,0.900,0.920,0.900,0.910,0.900,204000,183700,2024-06-13 16:08:15,0.890,0.900,-0.020,-2.1739130
1620,02188,泰坦能源技术,TITANS ENERGY,EQTY,0.305,0.305,0.305,0.310,0.305,5340000,1628750,2024-06-13 16:08:15,0.305,0.310,0.000,0.0000000
1621,02189,嘉涛(香港)控股,KATO (HK) HLDGS,EQTY,0.530,0.530,0.530,0.530,0.530,4000,2120,2024-06-13 16:08:15,0.520,0.530,0.000,0.0000000
1622,02190,归创通桥-B,ZYLOXTB-B,EQTY,11.240,11.280,11.280,11.480,11.220,141000,1597520,2024-06-13 16:08:14,11.240,11.360,-0.040,-0.3546099
1623,02192,医脉通,MEDLIVE,EQTY,7.620,7.640,7.640,7.760,7.520,208500,1588580,2024-06-13 16:08:15,7.610,7.620,-0.020,-0.2617801
1624,02193,万景控股,MAN KING HOLD,EQTY,0.238,0.241,0.241,0.241,0.238,136000,32596,2024-06-13 16:08:15,0.233,0.241,-0.003,-1.2448133
1625,02195,盈汇企业控股,UNITY ENT,EQTY,0.169,0.175,0.174,0.185,0.169,720000,125465,2024-06-13 16:08:15,0.169,0.175,-0.006,-3.4285714
1626,02196,复星医药,FOSUN PHARMA,EQTY,13.620,13.560,13.680,13.880,13.480,3591890,49120451,2024-06-13 16:08:15,13.620,13.680,0.060,0.4424779
1627,02197,三叶草生物-B,CLOVER BIO-B,EQTY,0.370,0.380,0.385,0.385,0.370,591000,224222,2024-06-13 16:08:15,0.370,0.385,-0.010,-2.6315789
1628,02198,中国三江化工,CHINA SANJIANG,EQTY,1.610,1.620,1.600,1.650,1.600,23000,37000,2024-06-13 16:08:15,1.610,1.640,-0.010,-0.6172840
1629,02199,维珍妮,REGINA MIRACLE,EQTY,2.780,2.690,2.710,2.800,2.710,44000,121300,2024-06-13 16:08:15,2.700,2.780,0.090,3.3457249
1630,02202,万科企业,CHINA VANKE,EQTY,5.190,5.360,5.460,5.490,5.140,66780450,349853487,2024-06-13 16:08:14,5.180,5.190,-0.170,-3.1716418
1631,02203,脑洞科技,BRAINHOLE TECH,EQTY,0.110,0.105,0.105,0.125,0.105,1090000,127280,2024-06-13 16:08:15,0.110,0.117,0.005,4.7619048
1632,02205,康桥悦生活,KANGQIAO SER,EQTY,0.780,0.780,0.780,0.780,0.780,101000,79190,2024-06-13 16:08:15,0.750,0.780,0.000,0.0000000
1633,02207,融信服务,RONSHINE SERV,EQTY,0.800,0.790,0.800,0.810,0.790,70000,56200,2024-06-13 16:08:15,0.800,0.830,0.010,1.2658228
1634,02208,金风科技,GOLDWIND,EQTY,3.600,3.600,3.600,3.660,3.570,2578260,9302646,2024-06-13 16:08:15,3.600,3.610,0.000,0.0000000
1635,02209,喆丽控股,YESASIA HLDGS,EQTY,3.750,3.090,3.100,3.790,3.090,8622400,29737668,2024-06-13 16:08:15,3.740,3.750,0.660,21.3592233
1636,02210,京城佳业,BEIJING JIAYE,EQTY,4.320,4.210,4.270,4.320,4.270,36000,154720,2024-06-13 16:08:15,4.270,4.380,0.110,2.6128266
1637,02211,大健康国际,UNI HEALTH,EQTY,0.081,0.080,0.080,0.119,0.080,9241900,898635,2024-06-13 16:08:15,0.081,0.083,0.001,1.2500000
1638,02212,高鹏矿业,FB MINING,EQTY,0.200,0.204,0.191,0.204,0.190,452000,89890,2024-06-13 16:08:15,0.195,0.204,-0.004,-1.9607843
1639,02215,德信服务集团,DEXIN SER GROUP,EQTY,1.700,1.700,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,1.690,1.750,0.000,0.0000000
1640,02216,堃博医疗-B,BRONCUS-B,EQTY,0.590,0.560,0.640,0.640,0.560,341500,195725,2024-06-13 16:08:15,0.560,0.590,0.030,5.3571429
1641,02217,谭仔国际,TAM JAI INTL,EQTY,1.070,1.070,1.070,1.070,1.060,269000,286130,2024-06-13 16:08:15,1.060,1.070,0.000,0.0000000
1642,02218,安德利果汁,ANDRE JUICE,EQTY,9.180,8.960,8.950,9.220,8.870,201000,1817455,2024-06-13 16:08:15,9.180,9.190,0.220,2.4553571
1643,02219,朝聚眼科,CHAOJU EYE CARE,EQTY,3.190,3.250,3.250,3.260,3.160,662000,2133565,2024-06-13 16:08:15,3.190,3.250,-0.060,-1.8461538
1644,02221,创业集团控股,NEW CONCEPTS,EQTY,0.143,0.137,0.125,0.144,0.125,556000,78208,2024-06-13 16:08:15,0.138,0.143,0.006,4.3795620
1645,02222,雷士国际,NVC INTL,EQTY,0.980,0.980,0.000,0.000,0.000,2000,1660,2024-06-13 16:08:15,0.890,1.000,0.000,0.0000000
1646,02223,卡撒天娇,CASABLANCA,EQTY,0.355,0.355,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.355,0.420,0.000,0.0000000
1647,02225,今海医疗科技,JINHAI MED TECH,EQTY,4.550,4.630,4.630,4.720,4.510,780000,3568600,2024-06-13 16:08:15,4.500,4.560,-0.080,-1.7278618
1648,02226,老恒和酿造,HONWORLD GP,EQTY,0.570,0.570,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.500,0.570,0.000,0.0000000
1649,02227,守益控股,SOLIS HOLDINGS,EQTY,0.101,0.101,0.101,0.101,0.101,64000,6464,2024-06-13 16:08:15,0.096,0.112,0.000,0.0000000
1650,02228,中国节能海东青,QUANTUMPH-P,EQTY,5.800,5.280,5.390,6.580,5.310,85480400,498678101,2024-06-13 16:08:15,5.790,5.800,0.520,9.8484848
1651,02230,羚邦集团,MEDIALINK GROUP,EQTY,0.173,0.173,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.172,0.179,0.000,0.0000000
1652,02231,景业名邦集团,JY GRANDMARK,EQTY,0.900,0.900,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.630,1.010,0.000,0.0000000
1653,02232,晶苑国际,CRYSTAL INTL,EQTY,3.940,3.990,3.980,3.980,3.940,102500,406280,2024-06-13 16:08:15,3.940,3.980,-0.050,-1.2531328
1654,02233,西部水泥,WESTCHINACEMENT,EQTY,1.110,1.100,1.120,1.120,1.090,5664000,6255880,2024-06-13 16:08:14,1.100,1.110,0.010,0.9090909
1655,02235,微泰医疗-B,MICROTECH MED-B,EQTY,3.680,3.750,3.770,3.800,3.660,68900,256139,2024-06-13 16:08:15,3.680,3.700,-0.070,-1.8666667
1656,02236,惠生工程,WISON ENGRG,EQTY,0.221,0.218,0.220,0.222,0.217,2697000,595809,2024-06-13 16:08:15,0.217,0.225,0.003,1.3761468
1657,02237,中国石墨,CHINA GRAPHITE,EQTY,0.480,0.485,0.485,0.485,0.480,190000,91650,2024-06-13 16:08:15,0.480,0.490,-0.005,-1.0309278
