序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
722,002037,保利联合,6.54,3.48,0.22,56394.0,36444044.16,3.16,6.55,6.35,6.35,6.32,1.06,1.17,31.72,1.17,3164598522.0,3164598522.0,0.0,0.15,-22.14,-24.04
723,300396,迪瑞医疗,24.11,3.48,0.81,62101.0,146144886.28,5.75,24.15,22.81,23.3,23.3,1.47,2.39,21.19,3.25,6619784114.0,6254969918.0,0.0,-0.12,-20.17,-18.13
724,603948,建业股份,22.33,3.48,0.75,15974.0,35110199.0,5.05,22.42,21.33,21.33,21.58,0.99,0.99,11.42,1.95,3628513350.0,3600935800.0,-0.13,-0.09,-3.12,-1.8
725,300706,阿石创,19.96,3.47,0.67,43520.0,85763566.04,5.29,20.2,19.18,19.29,19.29,1.05,3.84,165.69,4.05,3050935880.0,2260879160.0,0.05,0.05,-20.76,-22.87
726,002968,新大正,9.85,3.47,0.33,47679.0,46433985.0,4.62,9.96,9.52,9.54,9.52,0.79,2.23,13.33,1.92,2243432878.0,2104777875.0,0.1,0.0,-22.38,-21.26
727,301429,森泰股份,14.93,3.47,0.5,12980.0,19156203.84,3.67,14.96,14.43,14.43,14.43,0.93,4.39,35.78,1.32,1765024600.0,441330800.0,0.2,0.13,-27.06,-26.96
728,300639,凯普生物,7.17,3.46,0.24,53115.0,37609077.91,4.04,7.18,6.9,6.95,6.93,0.93,0.84,20.2,0.95,4635409833.0,4554128540.0,0.0,-0.14,-22.49,-23.23
729,301515,港通医疗,21.52,3.46,0.72,12608.0,26788849.62,4.04,21.58,20.74,20.74,20.8,0.75,5.04,42.68,1.68,2152000000.0,538000000.0,0.0,-0.09,-24.36,-24.81
730,605377,华旺科技,22.2,3.45,0.74,28614.0,63174232.0,3.63,22.26,21.48,21.56,21.46,1.56,0.86,13.94,1.92,7374593358.0,7359853113.0,0.05,0.23,16.17,16.29
731,002056,横店东磁,15.0,3.45,0.5,233708.0,345646749.79,4.97,15.05,14.33,14.33,14.5,1.39,1.44,13.44,2.71,24400681110.0,24375870135.0,0.0,0.13,13.9,10.78
732,002683,广东宏大,21.91,3.45,0.73,94737.0,206240329.03,3.87,22.04,21.22,21.25,21.18,1.48,1.43,23.25,2.57,16643990876.0,14467698073.0,-0.32,-0.27,10.71,9.11
733,603305,旭升集团,13.81,3.45,0.46,100590.0,137396067.0,3.37,13.81,13.36,13.36,13.35,0.75,1.08,17.11,2.11,12887698225.0,12887698225.0,0.15,0.15,-25.83,-30.01
734,002876,三利谱,25.25,3.44,0.84,30653.0,76303765.32,4.38,25.34,24.27,24.56,24.41,0.51,2.06,56.4,1.87,4390594533.0,3756589278.0,0.0,0.12,-26.38,-31.33
735,001322,箭牌家居,9.62,3.44,0.32,38415.0,36516199.02,4.19,9.64,9.25,9.3,9.3,0.64,2.32,24.35,1.92,9332573640.0,1593195136.0,0.1,0.1,-18.2,-18.89
736,001211,双枪科技,18.04,3.44,0.6,13849.0,24702471.0,3.96,18.13,17.44,17.44,17.44,0.88,3.68,-242.41,1.49,1298880000.0,679608959.0,0.06,0.11,-27.75,-25.33
737,002612,朗姿股份,17.14,3.44,0.57,37127.0,62833520.0,4.22,17.15,16.45,16.6,16.57,0.94,1.46,29.33,2.51,7583513728.0,4345659780.0,0.0,0.18,-8.78,-10.87
738,300653,正海生物,24.07,3.44,0.8,24065.0,56991215.51,3.74,24.07,23.2,23.25,23.27,0.92,1.34,22.69,4.57,4332600000.0,4332600000.0,0.04,0.12,-14.83,-17.06
739,603182,嘉华股份,12.04,3.44,0.4,48335.0,58167751.0,7.3,12.38,11.53,11.59,11.64,3.21,5.19,17.31,1.98,1981182000.0,1120667211.0,0.75,1.18,-20.11,-18.48
740,300891,惠云钛业,8.74,3.43,0.29,86473.0,74824077.3,6.51,8.9,8.35,8.35,8.45,0.98,2.6,111.27,2.7,3496023266.0,2905319441.0,0.0,0.11,-12.34,-9.9
741,603976,正川股份,15.68,3.43,0.52,10481.0,16278050.0,3.3,15.72,15.22,15.4,15.16,0.84,0.69,49.79,2.0,2370847972.0,2370847972.0,0.06,0.06,-22.45,-20.45
742,301529,福赛科技,32.89,3.43,1.09,11611.0,37322764.95,6.07,33.06,31.13,31.6,31.8,1.04,5.73,34.78,2.33,2790295837.0,666662803.0,0.06,-0.48,-17.09,-17.47
743,688308,欧科亿,20.27,3.42,0.67,16387.0,32942177.0,4.74,20.49,19.56,19.6,19.6,0.75,1.03,19.39,1.26,3218505221.0,3218505221.0,0.05,-0.15,-21.25,-27.35
744,301232,飞沃科技,47.21,3.42,1.56,22045.0,102587336.46,5.72,47.28,44.67,45.17,45.65,0.66,16.37,33.5,1.65,2534581729.0,635918700.0,0.04,0.04,-0.4,-2.64
745,000718,苏宁环球,2.12,3.41,0.07,238781.0,50006984.12,3.41,2.12,2.05,2.05,2.05,1.11,1.04,12.61,0.68,6433429134.0,4854278951.0,0.0,0.0,-18.15,-18.15
746,833580,科创新材,5.76,3.41,0.19,5578.0,3167564.91,3.05,5.76,5.59,5.59,5.57,1.7,1.0,28.23,1.5,495360000.0,322004511.0,0.35,1.05,-34.17,-29.58
747,001326,联域股份,37.01,3.41,1.22,9790.0,35530244.12,4.47,37.06,35.46,35.5,35.79,0.79,5.46,15.21,2.26,2709132000.0,663660766.0,-0.05,0.24,-30.82,-32.87
748,871753,天纺标,27.63,3.41,0.91,44378.0,118505767.25,10.37,27.99,25.22,25.96,26.72,1.3,20.79,66.13,5.45,2249202688.0,589707090.0,0.11,0.66,46.81,50.0
749,603767,中马传动,15.22,3.4,0.5,103766.0,155917175.0,5.3,15.3,14.52,14.6,14.72,1.3,3.36,64.56,3.23,4697371430.0,4697371430.0,0.0,0.46,2.77,-1.1
750,300454,深信服,59.2,3.39,1.94,67245.0,394189083.77,4.09,59.7,57.36,58.0,57.26,0.91,2.43,125.64,2.86,24855021846.0,16354581640.0,-0.1,-0.08,-11.19,-18.11
751,600228,返利科技,6.11,3.38,0.2,70794.0,42569296.0,4.06,6.13,5.89,5.97,5.91,0.91,2.36,-218.61,7.35,3706776496.0,1835589986.0,-0.16,0.16,-20.13,-21.67
752,688585,上纬新材,6.42,3.38,0.21,14493.0,9175656.0,4.67,6.45,6.16,6.17,6.21,0.94,0.36,36.49,2.13,2588993445.0,2588993445.0,-0.16,0.0,-26.04,-24.2
753,300363,博腾股份,18.05,3.38,0.59,102673.0,181181570.0,6.3,18.12,17.02,17.1,17.46,1.37,2.05,16.36,1.65,9855982651.0,9032284601.0,-0.11,-0.17,-25.26,-28.23
754,301093,华兰股份,25.09,3.38,0.82,12944.0,31761063.76,4.74,25.11,23.96,24.15,24.27,0.96,1.43,27.26,1.32,3245994714.0,2265531558.0,0.0,0.08,-21.17,-22.32
755,000795,英洛华,6.12,3.38,0.2,272279.0,165618580.72,7.26,6.24,5.81,5.85,5.92,1.64,2.4,80.01,2.65,6938146710.0,6938146710.0,0.0,0.16,-0.16,-1.77
756,301052,果麦文化,28.8,3.37,0.94,63764.0,182498198.15,3.52,29.13,28.15,28.28,27.86,0.81,8.55,53.11,4.29,2848527043.0,2148132211.0,0.0,0.07,-15.34,-11.19
757,301131,聚赛龙,38.03,3.37,1.24,13307.0,50474785.44,4.02,38.53,37.05,37.26,36.79,0.69,5.77,40.95,2.26,1817073400.0,877512130.0,0.08,0.08,-17.93,-24.69
758,002276,万马股份,9.21,3.37,0.3,157498.0,143693539.24,3.59,9.24,8.92,8.94,8.91,1.18,1.53,17.17,1.77,9536854593.0,9456000003.0,0.22,0.0,-7.81,-9.88
759,300494,盛天网络,14.43,3.37,0.47,374684.0,535317324.8,5.3,14.6,13.86,13.97,13.96,0.7,9.38,29.62,4.11,7067216252.0,5766848591.0,-0.21,0.14,-13.12,-8.73
760,600223,福瑞达,8.29,3.37,0.27,126286.0,102468087.0,5.49,8.33,7.89,8.05,8.02,0.89,1.24,27.78,2.1,8427355145.0,8427355145.0,0.12,0.12,-11.34,-13.91
761,301290,东星医疗,22.45,3.36,0.73,8808.0,19499490.09,3.73,22.48,21.67,21.71,21.72,1.08,1.3,23.62,1.02,2248891348.0,1526552855.0,0.0,0.09,-18.89,-18.63
762,603590,康辰药业,31.69,3.36,1.03,34756.0,108726037.0,6.0,32.1,30.26,30.4,30.66,4.28,2.21,33.7,1.66,5070400000.0,4991491900.0,-0.03,0.03,-15.61,-16.78
763,300446,航天智造,14.77,3.36,0.48,102663.0,150811043.2,5.25,15.0,14.25,14.25,14.29,0.52,7.58,29.5,2.76,12486707339.0,2000717717.0,-0.14,-0.07,-2.83,-5.74
764,300583,赛托生物,15.09,3.36,0.49,21992.0,32510778.8,4.79,15.11,14.41,14.75,14.6,1.1,1.18,35.11,1.41,2862605081.0,2801400041.0,-0.07,-0.07,-25.67,-23.71
765,300593,新雷能,9.55,3.35,0.31,90462.0,85786890.53,2.81,9.58,9.32,9.42,9.24,1.1,2.01,24.58,1.68,5180860379.0,4290789664.0,0.0,0.1,-31.34,-35.34
766,001236,弘业期货,9.56,3.35,0.31,37181.0,35206802.0,3.46,9.57,9.25,9.25,9.25,0.77,1.14,1236.52,5.21,9634355558.0,3120724871.0,0.42,0.21,-13.33,-14.49
767,002707,众信旅游,6.79,3.35,0.22,255238.0,172336669.76,5.78,6.89,6.51,6.51,6.57,1.45,3.13,354.11,9.11,6672635074.0,5531137884.0,-0.15,-0.15,-8.86,-4.9
768,301567,贝隆精密,47.56,3.35,1.54,25637.0,120781591.85,3.69,47.7,46.0,46.02,46.02,0.7,14.24,58.95,4.72,3424320000.0,856080000.0,-0.04,0.19,121.62,121.62
769,605589,圣泉集团,19.15,3.35,0.62,72857.0,137856167.0,3.72,19.19,18.5,18.53,18.53,1.0,1.18,20.35,1.62,16211413312.0,11781306142.0,0.0,0.1,-14.16,-14.43
770,688080,映翰通,33.67,3.35,1.09,10874.0,35929611.0,5.34,33.89,32.15,32.7,32.58,0.94,1.48,26.23,2.71,2478163246.0,2478163246.0,0.06,-0.09,-15.83,-17.03
771,300618,寒锐钴业,32.77,3.34,1.06,298239.0,983108900.59,7.95,33.98,31.46,31.57,31.71,1.03,10.94,58.8,1.95,10231902904.0,8933524930.0,0.03,0.28,19.08,15.84
772,603320,迪贝电气,12.68,3.34,0.41,15128.0,19016562.0,4.16,12.74,12.23,12.23,12.27,0.71,1.16,51.74,2.16,1648728285.0,1648728285.0,0.08,0.0,-21.68,-20.3
773,603055,台华新材,10.21,3.34,0.33,112133.0,113078630.0,5.16,10.31,9.8,9.84,9.88,1.43,1.26,20.24,2.07,9091664098.0,9062623857.0,0.0,0.1,-12.36,-15.2
774,301051,信濠光电,42.4,3.34,1.37,9490.0,39340631.62,5.07,42.45,40.37,41.23,41.03,1.03,1.44,125.63,1.92,5088000000.0,2797986600.0,0.0,-0.07,-31.19,-33.41
775,301220,亚香股份,27.86,3.34,0.9,3609.0,9893840.39,3.97,27.87,26.8,26.8,26.96,0.65,0.76,24.47,1.45,2251088000.0,1320842572.0,0.11,-0.04,-14.25,-15.7
776,688485,九州一轨,9.61,3.33,0.31,10714.0,10144937.0,5.16,9.66,9.18,9.3,9.3,0.99,1.27,122.22,1.08,1444306716.0,812984502.0,-0.1,-0.52,-30.71,-31.26
777,688051,佳华科技,20.46,3.33,0.66,7159.0,14501865.0,3.99,20.73,19.94,20.06,19.8,0.87,0.93,-7.88,1.91,1582253640.0,1582253640.0,0.74,0.74,-36.36,-38.65
778,600665,天地源,2.79,3.33,0.09,112277.0,30919729.0,4.07,2.8,2.69,2.69,2.7,1.03,1.3,487.3,0.56,2410901834.0,2410901834.0,0.0,0.0,-27.15,-26.19
779,301408,华人健康,12.09,3.33,0.39,16505.0,19675054.46,3.93,12.09,11.63,11.73,11.7,0.61,1.11,41.21,2.52,4836120900.0,1803481053.0,0.17,0.17,-24.2,-24.2
780,002250,联化科技,6.2,3.33,0.2,140858.0,86424120.35,3.67,6.22,6.0,6.03,6.0,0.96,1.53,-56.96,0.84,5724126787.0,5699784899.0,0.16,0.0,-10.92,-13.04
781,300398,飞凯材料,11.79,3.33,0.38,92743.0,107993538.53,3.77,11.8,11.37,11.37,11.41,0.71,1.77,22.22,1.65,6232870027.0,6192071109.0,0.08,0.17,-21.08,-25.19
782,688613,奥精医疗,15.21,3.33,0.49,12082.0,18103781.0,3.87,15.22,14.65,14.73,14.72,1.04,1.15,37.62,1.46,2028000010.0,1600992493.0,0.07,0.13,-30.71,-31.67
783,600230,沧州大化,11.49,3.33,0.37,55143.0,62512334.0,3.69,11.49,11.08,11.1,11.12,0.94,1.34,17.19,1.19,4781505315.0,4732311638.0,0.09,0.26,-16.07,-14.7
784,002534,西子洁能,10.56,3.33,0.34,39765.0,41664966.24,4.21,10.64,10.21,10.31,10.22,1.18,0.54,143.01,2.07,7806006986.0,7717429125.0,0.0,-0.09,-15.38,-15.45
785,002245,蔚蓝锂芯,8.71,3.32,0.28,272436.0,234246175.66,3.56,8.71,8.41,8.41,8.43,0.97,2.51,71.26,1.56,10034325337.0,9439675912.0,0.11,0.23,4.31,2.23
786,601858,中国科传,24.27,3.32,0.78,107186.0,255440121.0,4.56,24.27,23.2,23.79,23.49,0.93,1.36,48.81,3.91,19185435000.0,19185435000.0,0.04,0.17,1.85,-1.62
787,688511,天微电子,22.41,3.32,0.72,5793.0,12832442.0,3.64,22.51,21.72,21.9,21.69,0.97,1.42,35.95,2.1,1792800000.0,917177140.0,-0.22,-0.18,-29.15,-28.79
788,300819,聚杰微纤,12.78,3.31,0.41,15471.0,19467006.9,3.8,12.81,12.34,12.37,12.37,0.61,1.15,19.25,2.23,1906839900.0,1722261555.0,-0.23,0.08,-19.17,-17.81
789,688138,清溢光电,17.46,3.31,0.56,18890.0,32357616.0,4.79,17.48,16.67,16.9,16.9,1.02,0.71,34.51,3.36,4658328000.0,4658328000.0,0.29,0.17,-18.3,-22.81
790,600572,康恩贝,4.99,3.31,0.16,412278.0,203030026.0,3.11,4.99,4.84,4.84,4.83,1.96,1.61,15.43,1.8,12824486222.0,12790844375.0,0.2,0.0,-3.48,-1.19
791,300622,博士眼镜,16.22,3.31,0.52,18033.0,28783659.8,4.27,16.32,15.65,15.76,15.7,0.79,1.57,22.07,3.58,2826811219.0,1864277718.0,-0.06,0.19,-24.17,-18.2
792,873593,鼎智科技,31.54,3.31,1.01,18486.0,58296990.0,4.59,32.0,30.6,30.6,30.53,0.94,4.56,33.82,4.54,3029230220.0,1279241016.0,0.41,0.61,-18.8,-17.86
793,834021,流金科技,4.06,3.31,0.13,61141.0,24542207.63,4.33,4.07,3.9,3.93,3.93,0.51,2.65,69.59,1.88,1254539931.0,937445738.0,-0.25,0.74,-32.89,-29.14
794,603356,华菱精工,12.5,3.31,0.4,44165.0,54692222.0,4.71,12.59,12.02,12.06,12.1,0.64,3.31,-30.63,2.26,1666750000.0,1666750000.0,0.56,-0.08,-22.6,-14.56
795,003010,若羽臣,16.25,3.31,0.52,20489.0,32853110.8,3.94,16.27,15.65,15.65,15.73,0.71,2.24,44.2,1.85,1987851775.0,1489236190.0,0.18,0.25,-20.26,-19.79
796,600272,开开实业,10.94,3.31,0.35,76073.0,81422798.0,4.91,10.95,10.43,10.59,10.59,0.89,4.75,67.64,4.46,2658420000.0,1750400000.0,-0.09,0.0,-17.0,-3.53
797,300153,科泰电源,6.57,3.3,0.21,51935.0,33928143.0,3.14,6.59,6.39,6.42,6.36,1.16,1.63,79.89,2.56,2102400000.0,2089457875.0,0.0,0.15,-18.49,-17.67
798,000663,永安林业,6.57,3.3,0.21,167454.0,109620676.77,8.18,6.81,6.29,6.36,6.36,1.68,5.47,12.18,2.12,2212013414.0,2012373938.0,-0.15,0.0,-23.78,-18.69
799,000510,新金路,4.38,3.3,0.14,106347.0,46050952.0,4.72,4.43,4.23,4.23,4.24,1.07,1.87,-22.88,1.98,2668218273.0,2485079426.0,0.23,0.23,-22.06,-22.75
800,301502,华阳智能,41.01,3.3,1.31,12639.0,51215471.66,4.26,41.18,39.49,39.5,39.7,0.87,9.34,36.52,2.91,2340994335.0,554951503.0,0.02,0.1,46.41,46.41
801,688186,广大特材,14.09,3.3,0.45,29404.0,40897288.0,4.33,14.1,13.51,13.51,13.64,0.8,1.37,25.79,0.85,3018649645.0,3018649645.0,0.07,0.43,-22.79,-21.81
802,688373,盟科药业-U,5.64,3.3,0.18,45525.0,25208550.0,4.21,5.64,5.41,5.5,5.46,1.08,1.32,-8.78,4.43,3695384874.0,1947534345.0,0.0,0.18,-14.42,-13.63
803,688095,福昕软件,61.2,3.29,1.95,20779.0,125565891.0,4.07,61.43,59.02,59.27,59.25,0.71,2.27,-56.5,2.19,5599158869.0,5599158869.0,0.16,0.07,-4.97,-12.38
804,301071,力量钻石,32.66,3.29,1.04,40254.0,130427831.14,4.24,32.7,31.36,31.5,31.62,0.95,3.08,24.25,1.61,8500493743.0,4264322074.0,0.06,0.09,3.81,1.11
805,300861,美畅股份,27.95,3.29,0.89,42636.0,118347432.4,3.62,28.08,27.1,27.21,27.06,0.87,1.53,7.24,2.15,13416335400.0,7810008575.0,0.0,0.25,-12.87,-16.04
806,603227,雪峰科技,7.54,3.29,0.24,127201.0,94926239.0,4.38,7.59,7.27,7.29,7.3,1.33,1.31,8.22,1.85,8080562875.0,7344528953.0,-0.13,0.13,8.18,9.28
807,688589,力合微,29.87,3.28,0.95,14081.0,41495723.0,3.8,29.92,28.82,29.0,28.92,0.96,1.4,28.11,3.28,3004058966.0,3004058966.0,-0.1,-0.07,-23.51,-25.16
808,002802,洪汇新材,9.75,3.28,0.31,20480.0,19726550.65,4.66,9.75,9.31,9.39,9.44,0.77,1.13,35.11,2.72,1777444403.0,1763077310.0,0.21,0.1,-22.99,-23.89
809,001296,长江材料,23.28,3.28,0.74,24637.0,56875370.4,4.66,23.5,22.45,22.46,22.54,0.97,6.54,20.29,1.51,2487682944.0,877212865.0,0.13,-0.3,-2.96,-1.06
810,603811,诚意药业,8.18,3.28,0.26,30229.0,24380785.0,3.41,8.19,7.92,7.99,7.92,1.0,0.92,17.62,2.34,2677349338.0,2677349338.0,0.25,0.25,-20.66,-21.12
811,601238,广汽集团,9.14,3.28,0.29,751557.0,674770923.0,4.07,9.15,8.79,8.85,8.85,2.46,1.02,21.64,0.83,95850304918.0,67290833411.0,-0.11,0.0,7.03,4.46
812,301591,肯特股份,43.18,3.28,1.37,16694.0,71069749.21,2.82,43.18,42.0,42.1,41.81,0.74,8.37,46.04,4.47,3632301600.0,861166073.0,0.14,0.65,122.23,122.23
813,300132,青松股份,4.1,3.27,0.13,79352.0,32163194.16,3.53,4.1,3.96,3.96,3.97,1.2,1.56,-24.92,1.61,2117981633.0,2083133264.0,0.0,0.24,-21.61,-21.46
814,301078,孩子王,6.63,3.27,0.21,128788.0,84180425.68,4.05,6.63,6.37,6.38,6.42,0.77,2.03,47.18,2.37,7357593093.0,4211340278.0,0.3,0.15,-18.05,-19.24
815,605255,天普股份,15.17,3.27,0.48,22907.0,34275719.0,3.74,15.24,14.69,15.0,14.69,0.76,1.71,65.49,2.43,2033993600.0,2033993600.0,-0.07,0.0,-13.95,-13.56
816,603628,清源股份,16.13,3.27,0.51,106883.0,171773879.0,2.88,16.16,15.71,15.71,15.62,0.83,3.9,22.85,3.61,4416394000.0,4416394000.0,0.0,0.12,-25.67,-23.19
817,002816,*ST和科,11.39,3.26,0.36,5598.0,6275516.0,3.26,11.45,11.09,11.14,11.03,1.5,0.56,-48.75,3.55,1139000000.0,1139000000.0,0.0,-0.09,-5.32,-2.98
818,603578,三星新材,14.24,3.26,0.45,28679.0,40378280.0,4.35,14.24,13.64,13.78,13.79,1.04,1.59,16.02,2.45,2568284136.0,2568284136.0,0.0,0.21,-1.52,-0.21
819,600753,庚星股份,7.6,3.26,0.24,25164.0,18885106.0,3.26,7.6,7.36,7.36,7.36,0.56,1.17,-40.4,6.89,1750334530.0,1634304000.0,0.13,0.26,-27.2,-27.06
820,300141,和顺电气,7.92,3.26,0.25,40299.0,31560963.0,3.91,7.95,7.65,7.67,7.67,0.77,2.12,843.03,3.03,2010766032.0,1508532823.0,0.0,0.13,-24.86,-24.14
821,002346,柘中股份,10.15,3.26,0.32,34459.0,34773013.0,4.27,10.22,9.8,9.83,9.83,1.23,0.87,17.2,1.59,4481990472.0,4006762083.0,0.0,0.0,-8.64,-8.97
822,600882,妙可蓝多,13.96,3.25,0.44,45244.0,62176033.0,4.36,13.97,13.38,13.52,13.52,1.0,0.88,113.0,1.67,7168455072.0,7148268912.0,0.0,-0.07,-10.23,-13.13
823,603709,中源家居,14.28,3.25,0.45,30139.0,42423998.0,5.93,14.32,13.5,13.5,13.83,0.58,3.14,34.1,2.28,1370880000.0,1370880000.0,0.0,0.0,-24.52,-20.67
824,300402,宝色股份,17.46,3.25,0.55,115036.0,197545707.6,9.17,17.95,16.4,16.61,16.91,1.17,4.72,66.34,3.0,4253578958.0,4253578958.0,0.17,0.11,-23.02,-12.0
825,300111,向日葵,2.54,3.25,0.08,101305.0,25319049.0,3.25,2.54,2.46,2.47,2.46,0.93,0.9,102.46,4.8,3269515214.0,2844292000.0,0.4,0.4,-18.06,-16.45
826,301510,固高科技,35.26,3.25,1.11,39132.0,136567300.45,3.92,35.48,34.14,34.99,34.15,0.98,10.66,362.76,11.43,14104352600.0,1294312338.0,0.0,0.06,2.62,-2.03
827,300723,一品红,23.85,3.25,0.75,30874.0,72308966.48,4.55,23.85,22.8,23.19,23.1,0.85,1.38,28.81,4.15,10831317252.0,5322685876.0,0.13,0.08,-19.21,-20.05
828,688661,和林微纳,40.73,3.24,1.28,29386.0,119435874.0,9.1,42.99,39.4,39.49,39.45,0.77,3.27,-189.47,2.98,3660586471.0,3654835232.0,-0.12,0.07,-6.22,-11.11
829,002859,洁美科技,21.32,3.24,0.67,43109.0,91046591.76,3.68,21.36,20.6,20.6,20.65,1.05,1.08,40.13,3.28,9227771543.0,8517887327.0,0.09,0.05,-10.12,-14.55
830,688660,电气风电,3.82,3.24,0.12,74576.0,28217018.0,4.05,3.83,3.68,3.7,3.7,0.79,1.4,-4.01,0.87,5093333588.0,2037333588.0,0.0,0.53,-24.51,-25.68
831,300062,中能电气,5.1,3.24,0.16,69456.0,34904673.48,3.85,5.1,4.91,4.92,4.94,0.97,1.83,76.15,2.25,2843644363.0,1931947351.0,0.0,0.39,-18.4,-18.14
832,600727,鲁北化工,6.06,3.24,0.19,185630.0,113813367.0,9.54,6.43,5.87,5.87,5.87,2.24,3.51,31.58,1.07,3203213798.0,3202850198.0,0.0,0.33,-9.42,-7.9
833,688059,华锐精密,59.97,3.24,1.88,8004.0,47599141.0,4.63,60.75,58.06,58.09,58.09,1.21,1.29,23.53,2.95,3709107978.0,3709107978.0,-0.51,0.15,-17.74,-23.81
834,002566,益盛药业,7.34,3.23,0.23,58689.0,42302094.37,4.92,7.35,7.0,7.11,7.11,1.37,2.53,31.16,1.11,2429184744.0,1701342035.0,0.14,0.27,-20.91,-17.62
835,300080,易成新能,4.47,3.23,0.14,121022.0,53757714.04,4.85,4.49,4.28,4.33,4.33,1.47,0.93,73.52,1.65,9727387934.0,5796213642.0,0.22,0.0,-7.07,-7.64
836,603348,文灿股份,26.85,3.23,0.84,24718.0,65730025.0,3.77,26.98,26.0,26.2,26.01,0.91,0.94,106.99,2.26,7090113648.0,7090113648.0,0.04,-0.04,-26.07,-30.8
837,300986,志特新材,8.95,3.23,0.28,40518.0,35771543.54,3.69,8.95,8.63,8.67,8.67,0.68,3.84,5015.36,1.59,2205022482.0,944053437.0,0.11,0.11,-27.65,-29.69
838,002610,爱康科技,1.92,3.23,0.06,644091.0,122695162.24,3.23,1.92,1.86,1.86,1.86,0.95,1.44,318.88,2.99,8600702444.0,8593117221.0,0.52,0.52,-8.57,-11.11
839,002608,江苏国信,8.32,3.23,0.26,537932.0,448390326.57,7.69,8.78,8.16,8.56,8.06,2.94,1.42,16.8,1.1,31433623137.0,31433623137.0,-0.12,-0.36,19.88,26.64
840,603150,万朗磁塑,27.87,3.22,0.87,9959.0,27473682.0,4.11,28.01,26.9,26.99,27.0,1.1,1.9,17.67,1.73,2382606300.0,1456998451.0,0.0,-0.07,-4.95,-4.06
841,603105,芯能科技,9.3,3.22,0.29,62769.0,57863229.0,3.44,9.32,9.01,9.01,9.01,1.08,1.26,21.12,2.41,4650000000.0,4650000000.0,0.0,0.0,-18.13,-19.69
842,600059,古越龙山,9.3,3.22,0.29,140439.0,129427087.0,4.0,9.33,8.97,9.0,9.01,0.98,1.54,21.37,1.46,8477344441.0,8477344441.0,0.11,0.11,1.64,0.0
843,300591,万里马,4.49,3.22,0.14,66640.0,29532681.35,3.22,4.49,4.35,4.37,4.35,0.7,2.0,214.66,3.24,1821475259.0,1492519337.0,0.0,0.22,-26.15,-25.79
844,600557,康缘药业,20.85,3.22,0.65,81601.0,167139582.0,4.21,20.85,20.0,20.14,20.2,0.85,1.41,22.72,2.35,12192005224.0,12061665619.0,0.43,0.39,-4.01,1.61
845,301263,泰恩康,13.8,3.22,0.43,36449.0,49574720.14,4.19,13.85,13.29,13.42,13.37,1.44,1.36,31.05,3.21,5871865500.0,3698124041.0,0.0,0.22,-14.6,-15.49
846,603009,北特科技,15.73,3.22,0.49,170298.0,264432989.0,7.09,15.98,14.9,15.05,15.24,1.1,5.03,110.93,3.26,5642824300.0,5323173098.0,-0.06,0.25,7.37,6.07
847,603396,金辰股份,39.81,3.21,1.24,16765.0,66198646.0,4.23,39.96,38.33,38.38,38.57,0.85,1.45,55.46,2.21,5517390833.0,4617955302.0,0.05,0.15,-30.83,-27.15
848,301234,五洲医疗,26.02,3.21,0.81,8331.0,21397547.08,3.37,26.04,25.19,25.21,25.21,0.68,4.52,24.55,2.38,1769360000.0,479496560.0,0.12,0.08,-23.56,-23.2
849,603203,快克智能,19.92,3.21,0.62,10069.0,19838190.0,3.32,19.94,19.3,19.3,19.3,0.74,0.4,23.97,3.71,4990895583.0,4963134095.0,0.1,0.1,-27.64,-31.1
850,001206,依依股份,13.18,3.21,0.41,27640.0,35996748.47,2.98,13.18,12.8,12.8,12.77,0.64,3.08,20.92,1.38,2436900389.0,1181893277.0,0.0,0.08,-18.59,-16.48
851,002632,道明光学,8.36,3.21,0.26,208829.0,172398807.72,3.95,8.38,8.06,8.06,8.1,0.52,3.6,29.26,2.38,5221648392.0,4855488092.0,-0.24,0.12,-10.01,-15.38
852,688063,派能科技,90.08,3.21,2.8,37622.0,338373105.0,5.14,90.99,86.5,87.0,87.28,1.01,2.14,28.98,1.66,15820420077.0,15820420077.0,-0.08,0.08,-10.91,-15.02
853,601969,海南矿业,7.4,3.21,0.23,240127.0,175961008.0,3.49,7.44,7.19,7.19,7.17,1.08,1.18,24.11,2.24,15077668787.0,14996523347.0,-0.13,0.0,11.45,12.29
854,301359,东南电子,19.0,3.2,0.59,17407.0,32950989.1,3.59,19.18,18.52,18.52,18.41,0.91,6.6,42.67,1.93,1630960000.0,501042901.0,0.0,0.26,-28.22,-28.6
855,603261,立航科技,35.12,3.2,1.09,44326.0,155187391.0,3.67,35.63,34.38,34.48,34.03,0.63,16.86,1101.55,3.14,2750592149.0,923560333.0,-0.03,-0.09,-3.6,2.96
856,301082,久盛电气,12.89,3.2,0.4,25415.0,32538813.3,4.16,13.04,12.52,12.59,12.49,1.21,3.74,28.37,1.9,2083660895.0,875728838.0,0.08,0.0,-29.79,-28.98
857,688608,恒玄科技,110.07,3.2,3.41,11824.0,130298901.0,6.14,112.53,105.98,106.66,106.66,0.86,0.99,106.87,2.17,13212220310.0,13212220310.0,-0.05,0.05,-22.21,-28.65
