序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1738,688711,宏微科技,20.12,2.55,0.5,67832.0,135866150.0,5.1,20.55,19.55,19.59,19.62,0.63,3.19,851.84,3.92,4283229098.0,4283229098.0,0.0,0.2,38.0,-31.96
1739,600218,全柴动力,7.65,2.55,0.19,98949.0,75313899.0,2.82,7.71,7.5,7.51,7.46,1.41,2.27,33.95,1.05,3332339380.0,3332339380.0,0.13,0.0,20.66,-19.47
1740,688011,新光光电,17.72,2.55,0.44,9524.0,16751459.0,3.47,17.8,17.2,17.2,17.28,0.73,0.95,-49.59,1.58,1772000000.0,1772000000.0,0.23,0.06,36.62,-25.07
1741,300291,百纳千成,5.24,2.54,0.13,247560.0,128527356.0,3.52,5.27,5.09,5.1,5.11,0.6,2.66,-68.45,1.41,4935501771.0,4867848488.0,0.0,0.38,37.89,-18.63
1742,603230,内蒙新华,11.69,2.54,0.29,42808.0,49586652.0,2.89,11.69,11.36,11.4,11.4,0.98,4.79,16.98,1.63,4132683870.0,1045097690.0,0.09,0.34,10.49,-22.33
1743,002042,华孚时尚,3.63,2.54,0.09,417421.0,151578825.25,4.8,3.72,3.55,3.57,3.54,0.78,2.45,68.89,1.02,6173473319.0,6173473319.0,0.28,0.0,13.44,-15.58
1744,002088,鲁阳节能,11.7,2.54,0.29,35887.0,41588730.96,3.33,11.7,11.32,11.32,11.41,0.93,0.71,14.47,2.29,5988967756.0,5900089432.0,0.09,0.26,7.64,-13.01
1745,000657,中钨高新,9.28,2.54,0.23,226610.0,208864321.54,3.31,9.35,9.05,9.13,9.05,0.92,1.81,47.18,2.22,12967668898.0,11586511724.0,0.0,0.11,12.35,11.14
1746,603566,普莱柯,13.32,2.54,0.33,50460.0,66745723.0,3.54,13.39,12.93,12.98,12.99,1.06,1.46,31.17,1.75,4609549476.0,4609549476.0,0.15,0.23,13.55,-40.13
1747,301231,荣信文化,19.78,2.54,0.49,42462.0,83511668.5,3.37,19.88,19.23,19.37,19.29,0.67,7.88,-68.17,1.87,1669432000.0,1066142000.0,0.05,0.3,24.25,-22.13
1748,002235,安妮股份,5.25,2.54,0.13,295006.0,153389864.82,2.54,5.25,5.12,5.12,5.12,1.0,5.33,129.13,4.14,3042754491.0,2906286086.0,0.19,0.19,38.16,-30.46
1749,002941,新疆交建,11.31,2.54,0.28,171955.0,192503797.45,2.54,11.31,11.03,11.03,11.03,0.79,2.69,30.17,2.22,7296044944.0,7238139067.0,0.0,0.27,34.16,-12.05
1750,002985,北摩高科,24.64,2.54,0.61,70549.0,172994823.12,4.16,25.0,24.0,24.04,24.03,0.9,3.4,61.34,3.2,8176872704.0,5107487517.0,0.0,0.0,27.34,-28.29
1751,000665,湖北广电,4.04,2.54,0.1,409546.0,164516927.21,4.57,4.09,3.91,3.92,3.94,1.57,3.6,-11.08,0.92,4594083960.0,4593925733.0,0.25,0.0,20.96,-15.83
1752,603669,灵康药业,4.85,2.54,0.12,109070.0,52221214.0,4.86,4.91,4.68,4.73,4.73,0.87,1.51,-43.29,4.4,3498018268.0,3498018268.0,0.21,0.0,11.49,-12.3
1753,002696,百洋股份,4.86,2.53,0.12,63627.0,30675896.3,3.38,4.89,4.73,4.74,4.74,1.17,1.85,-34.11,1.22,1683320593.0,1672515287.0,0.41,0.21,31.71,-26.59
1754,000517,荣安地产,2.43,2.53,0.06,511775.0,124109493.6,3.38,2.45,2.37,2.37,2.37,1.2,2.05,8.34,0.97,7736931639.0,6055526991.0,0.41,0.0,8.0,14.08
1755,300988,津荣天宇,19.45,2.53,0.48,55792.0,108188116.52,2.69,19.58,19.07,19.07,18.97,0.63,5.19,44.22,2.36,2728783594.0,2088951337.0,0.15,0.1,8.24,-7.86
1756,300385,雪浪环境,4.87,2.53,0.12,56203.0,27250939.89,2.95,4.89,4.75,4.77,4.75,0.71,1.94,-8.04,2.93,1622420689.0,1409836428.0,0.0,0.0,51.71,-27.53
1757,300949,奥雅股份,33.69,2.53,0.83,11802.0,39596105.8,2.83,33.75,32.82,32.95,32.86,0.91,1.97,-14.27,2.25,2038463985.0,2021400000.0,-0.06,0.15,21.84,-41.9
1758,688163,赛伦生物,21.11,2.53,0.52,37277.0,78108919.0,6.85,21.69,20.28,20.58,20.59,1.08,8.4,27.22,2.08,2284524200.0,936692920.0,0.05,0.38,77.99,7.32
1759,688610,埃科光电,35.34,2.52,0.87,4844.0,17033349.0,3.83,35.6,34.28,34.63,34.47,0.72,2.97,75.82,1.65,2403120000.0,576748800.0,0.11,0.11,25.77,-31.67
1760,300749,顶固集创,6.5,2.52,0.16,43598.0,28262099.0,2.68,6.54,6.37,6.39,6.34,0.92,2.77,-137.86,1.86,1333601100.0,1023066525.0,-0.15,-0.15,34.58,-29.65
1761,430685,新芝生物,11.38,2.52,0.28,72990.0,84224681.74,9.46,11.93,10.88,10.88,11.1,1.65,16.37,39.87,2.04,1041451409.0,507370939.0,-0.18,-0.26,56.53,-15.77
1762,600128,苏豪弘业,8.13,2.52,0.2,62823.0,50788779.0,2.14,8.13,7.96,7.98,7.93,1.02,2.55,51.39,0.95,2006219775.0,2006219775.0,0.12,0.0,34.38,-16.01
1763,603023,*ST威帝,2.44,2.52,0.06,202809.0,49920596.0,4.2,2.5,2.4,2.4,2.38,1.15,3.61,289.89,1.77,1371474729.0,1371474729.0,-0.41,-0.41,29.79,-53.79
1764,300882,万胜智能,15.86,2.52,0.39,56273.0,88378484.84,3.88,15.95,15.35,15.35,15.47,1.02,2.11,31.56,3.95,4539150842.0,4223946664.0,-0.06,0.19,13.69,-6.54
1765,300883,龙利得,5.29,2.52,0.13,88860.0,46648806.0,3.1,5.3,5.14,5.16,5.16,1.03,2.71,265.37,1.28,1830340000.0,1734405057.0,0.19,0.38,34.61,-27.93
1766,300223,北京君正,73.66,2.52,1.81,176952.0,1301321697.3,5.71,75.5,71.4,72.0,71.85,0.71,4.22,89.81,3.0,35472439644.0,30907043522.0,0.01,0.05,31.35,14.29
1767,600141,兴发集团,23.2,2.52,0.57,225539.0,517856908.0,3.45,23.3,22.52,22.58,22.63,1.21,2.04,14.61,1.21,25595506302.0,25595506302.0,0.09,0.17,39.01,31.44
1768,300816,艾可蓝,24.44,2.52,0.6,21553.0,52539290.0,3.69,24.71,23.83,23.99,23.84,0.46,4.46,27.34,2.35,1955200000.0,1182070001.0,0.16,-0.04,34.8,-0.93
1769,600162,香江控股,1.63,2.52,0.04,460866.0,74803821.0,3.77,1.64,1.58,1.59,1.59,1.54,1.41,63.33,0.91,5327554139.0,5327554139.0,0.0,0.0,25.38,3.16
1770,000892,欢瑞世纪,3.26,2.52,0.08,176465.0,57273728.0,3.14,3.29,3.19,3.19,3.18,0.71,2.48,99.68,2.81,3197996342.0,2317326840.0,0.0,-0.31,38.14,-20.29
1771,603815,交建股份,6.12,2.51,0.15,114775.0,69180711.0,3.35,6.13,5.93,5.95,5.97,0.67,1.85,25.02,1.64,3787816318.0,3787816318.0,0.0,0.66,15.04,-26.09
1772,600076,康欣新材,2.04,2.51,0.05,448126.0,91481573.0,4.52,2.09,2.0,2.02,1.99,1.62,3.33,-15.71,0.64,2742868469.0,2742868469.0,0.0,-0.49,51.11,-23.02
1773,002021,中捷资源,2.04,2.51,0.05,801315.0,162262202.74,4.02,2.06,1.98,1.99,1.99,1.35,6.65,68.99,3.87,2459040119.0,2458959678.0,0.0,0.0,22.16,-23.31
1774,002939,长城证券,8.57,2.51,0.21,652486.0,558824513.0,3.47,8.74,8.45,8.52,8.36,1.25,1.87,23.96,1.19,34575039013.0,29888928741.0,-0.12,0.0,33.91,8.62
1775,605055,迎丰股份,4.9,2.51,0.12,61175.0,29640814.0,3.14,4.93,4.78,4.78,4.78,1.5,1.39,39.21,1.88,2156000000.0,2156000000.0,0.2,0.2,21.59,-30.89
1776,002370,亚太药业,3.27,2.51,0.08,250469.0,80855367.91,3.45,3.27,3.16,3.18,3.19,0.91,4.01,186.71,4.12,2044549195.0,2044549195.0,0.31,0.0,44.05,-23.78
1777,000757,浩物股份,3.68,2.51,0.09,127887.0,46878369.58,2.51,3.71,3.62,3.63,3.59,1.02,2.4,-53.31,1.25,1960395230.0,1960389504.0,0.0,0.27,41.54,-23.33
1778,605006,山东玻纤,4.91,2.51,0.12,51062.0,24895142.0,2.92,4.92,4.78,4.78,4.79,1.62,0.85,-15.41,1.17,2999798305.0,2946032823.0,0.0,0.2,23.06,-28.32
1779,688343,云天励飞-U,31.52,2.5,0.77,84999.0,266802525.0,4.03,32.1,30.86,31.51,30.75,0.64,3.3,-18.07,2.72,11193814854.0,8127760218.0,-0.13,0.19,11.5,-36.0
1780,002735,王子新材,9.83,2.5,0.24,220245.0,215845273.48,2.82,9.88,9.61,9.66,9.59,0.94,7.85,218.61,2.09,3755124416.0,2758256812.0,0.1,0.1,24.59,-24.09
1781,600980,北矿科技,15.57,2.5,0.38,34822.0,53865883.0,3.55,15.69,15.15,15.19,15.19,1.24,1.98,28.05,2.16,2946833100.0,2735294097.0,0.0,0.06,29.75,-11.58
1782,600935,华塑股份,2.46,2.5,0.06,148396.0,36269545.0,2.92,2.47,2.4,2.4,2.4,0.99,0.8,-28.27,1.39,8628208458.0,4562565011.0,0.41,0.0,11.82,-27.0
1783,600185,格力地产,6.56,2.5,0.16,457519.0,298745876.0,3.13,6.58,6.38,6.39,6.4,1.16,2.43,-7.96,2.59,12365638015.0,12365638015.0,0.0,0.0,34.43,-9.27
1784,301418,协昌科技,38.14,2.5,0.93,18766.0,71172560.89,3.14,38.38,37.21,37.21,37.21,0.84,6.38,55.28,1.74,2796933359.0,1122701779.0,0.03,0.05,-1.95,-25.61
1785,600549,厦门钨业,20.1,2.5,0.49,311125.0,621248977.0,5.0,20.5,19.52,19.57,19.61,1.51,2.2,14.02,2.45,28503781860.0,28434430830.0,0.05,-0.05,25.31,19.79
1786,301078,孩子王,11.49,2.5,0.28,926368.0,1038187370.73,9.99,11.8,10.68,11.21,11.21,0.92,7.81,78.7,3.55,13776727150.0,13621075796.0,0.09,0.0,127.08,41.15
1787,300955,嘉亨家化,15.21,2.49,0.37,14952.0,22624469.0,3.3,15.28,14.79,14.8,14.84,1.04,2.54,518.7,1.59,1533168000.0,895052847.0,-0.07,0.07,24.77,-30.1
1788,300149,睿智医药,6.99,2.49,0.17,341455.0,237214154.0,5.72,7.09,6.7,6.72,6.82,0.93,6.84,-27.77,2.55,3493440475.0,3487283159.0,0.14,0.0,82.51,-8.63
1789,600716,凤凰股份,3.29,2.49,0.08,155165.0,50779624.0,2.49,3.3,3.22,3.23,3.21,0.98,1.66,-123.36,0.61,3079639341.0,3079639341.0,0.3,0.3,30.04,-10.6
1790,002905,金逸影视,6.58,2.49,0.16,51411.0,33696459.48,2.8,6.6,6.42,6.42,6.42,0.88,1.47,-17.87,28.7,2476185600.0,2299315200.0,0.0,0.15,3.95,-39.96
1791,300665,飞鹿股份,6.59,2.49,0.16,105357.0,69555975.62,4.98,6.7,6.38,6.4,6.43,0.9,6.92,-13.09,2.58,1248793902.0,1003127810.0,-0.15,-0.15,32.6,-23.28
1792,002692,远程股份,4.12,2.49,0.1,153373.0,62911217.18,3.23,4.16,4.03,4.07,4.02,1.51,2.14,43.19,2.56,2958761520.0,2957603697.0,0.24,0.24,22.26,-9.65
1793,603363,*ST傲农,3.3,2.48,0.08,245237.0,79865306.0,4.35,3.33,3.19,3.22,3.22,1.23,3.33,-2.66,-1.86,2871906649.0,2433601592.0,0.0,0.0,-10.33,-45.63
1794,601177,杭齿前进,8.25,2.48,0.2,71195.0,58401751.0,4.6,8.4,8.03,8.06,8.05,1.28,1.78,14.68,1.36,3365793750.0,3300495000.0,0.0,0.12,23.32,-20.06
1795,300707,威唐工业,13.62,2.48,0.33,201571.0,278348360.17,4.51,14.1,13.5,14.0,13.29,2.03,14.08,44.33,2.14,2410411676.0,1950096809.0,0.0,0.0,29.96,-26.54
1796,688112,鼎阳科技,30.13,2.48,0.73,15394.0,46348282.0,5.24,30.7,29.16,29.78,29.4,0.98,3.35,41.04,3.24,4796696572.0,1384416223.0,0.0,0.27,25.12,-23.06
1797,603881,数据港,16.51,2.48,0.4,160553.0,262143102.0,3.04,16.52,16.03,16.16,16.11,1.05,2.68,70.02,3.11,9883670208.0,9883670208.0,-0.06,0.12,34.78,8.91
1798,600906,财达证券,7.43,2.48,0.18,749821.0,553548030.0,4.55,7.55,7.22,7.27,7.25,1.27,3.53,50.1,2.1,24110350000.0,15783065679.0,0.13,0.0,35.58,0.41
1799,688365,光云科技,8.67,2.48,0.21,70297.0,60602166.0,3.9,8.76,8.43,8.43,8.46,0.61,1.65,-49.68,3.72,3691900010.0,3691900010.0,0.23,0.35,59.08,-20.39
1800,000852,石化机械,5.79,2.48,0.14,156320.0,89466056.38,2.48,5.79,5.65,5.67,5.65,1.15,1.66,49.13,1.79,5536060379.0,5448397984.0,0.52,0.7,11.99,-5.85
1801,688568,中科星图,40.13,2.48,0.97,98565.0,393785511.0,4.09,40.7,39.1,39.32,39.16,0.62,1.81,171.44,6.19,21803669571.0,21803669571.0,-0.07,0.1,33.99,22.35
1802,300942,易瑞生物,8.69,2.48,0.21,59536.0,51380001.99,2.95,8.71,8.46,8.5,8.48,0.68,1.49,-1116.88,4.48,3483533161.0,3483533161.0,0.0,0.12,38.82,-25.66
1803,688662,富信科技,41.8,2.48,1.01,68811.0,284464039.0,18.41,46.05,38.54,40.8,40.79,0.93,7.8,83.1,5.39,3688432000.0,3688432000.0,0.05,-0.95,90.0,14.68
1804,600637,东方明珠,7.45,2.48,0.18,401209.0,295969812.0,3.03,7.47,7.25,7.27,7.27,1.21,1.19,29.58,0.85,25046153637.0,25046153637.0,0.13,0.0,28.01,1.5
1805,002431,棕榈股份,2.07,2.48,0.05,443274.0,91430925.81,3.96,2.1,2.02,2.02,2.02,1.2,2.45,-5.17,1.31,3752529669.0,3752529669.0,0.0,0.49,41.78,-18.5
1806,300668,杰恩设计,20.29,2.47,0.49,38392.0,77506149.0,2.73,20.42,19.88,19.91,19.8,1.25,4.35,419.2,3.25,2442536029.0,1791278221.0,0.55,0.55,26.81,-16.5
1807,301399,英特科技,21.96,2.47,0.53,19890.0,43228846.8,2.85,21.96,21.35,21.5,21.43,0.91,6.24,49.87,2.14,2802096000.0,700524000.0,0.09,0.27,14.73,-15.7
1808,002030,达安基因,6.22,2.47,0.15,260399.0,160498207.2,2.64,6.22,6.06,6.09,6.07,1.02,1.86,-10.93,1.03,8729434319.0,8729434319.0,0.16,0.0,30.4,-35.68
1809,600501,航天晨光,19.49,2.47,0.47,364037.0,692393525.0,6.94,19.78,18.46,18.94,19.02,1.05,8.57,-34.13,3.92,8406594414.0,8275423791.0,0.0,0.1,59.49,43.1
1810,600551,时代出版,8.71,2.47,0.21,62189.0,53590634.0,2.71,8.71,8.48,8.49,8.5,0.8,0.92,16.94,1.03,5905861132.0,5905861132.0,0.11,0.11,27.71,17.39
1811,300179,四方达,8.3,2.47,0.2,81888.0,67458577.41,2.59,8.31,8.1,8.1,8.1,1.12,2.18,32.19,3.38,4033043289.0,3121192881.0,0.12,0.36,24.62,-4.71
1812,301618,长联科技,124.59,2.47,3.0,22410.0,277177911.52,4.1,125.49,120.5,120.6,121.59,0.64,13.91,89.49,8.86,8028567141.0,2007144900.0,-0.01,0.07,489.91,489.91
1813,600707,彩虹股份,7.48,2.47,0.18,564676.0,420123245.0,4.38,7.57,7.25,7.33,7.3,1.01,1.57,14.65,1.27,26841155195.0,26835769595.0,0.0,0.0,23.43,10.81
1814,300464,星徽股份,4.99,2.46,0.12,114796.0,57018266.5,3.08,5.03,4.88,4.9,4.87,0.68,3.56,125.6,3.86,2348342218.0,1609102481.0,0.0,0.2,51.67,-17.11
1815,300422,博世科,4.99,2.46,0.12,104975.0,52117512.58,2.67,5.01,4.88,4.89,4.87,0.79,2.03,50.66,1.26,2664063141.0,2578273290.0,0.2,0.2,8.48,-16.69
1816,838402,硅烷科技,11.23,2.46,0.27,311286.0,363953057.46,16.79,12.5,10.66,11.12,10.96,1.53,7.38,28.71,2.84,4739734552.0,4739734552.0,-0.09,-0.44,68.62,-6.18
1817,300269,联建光电,4.16,2.46,0.1,505767.0,210480118.0,4.93,4.25,4.05,4.05,4.06,1.0,9.62,-248.65,29.17,2284313512.0,2186769116.0,0.24,0.48,84.89,-24.64
1818,300995,奇德新材,16.65,2.46,0.4,15955.0,26437932.0,3.02,16.79,16.3,16.31,16.25,0.87,2.66,177.34,2.27,1401264000.0,997414604.0,0.06,0.12,16.27,-21.28
1819,688273,麦澜德,25.0,2.46,0.6,11211.0,27835695.0,3.69,25.22,24.32,24.32,24.4,0.97,3.04,17.22,1.91,2500000000.0,920669750.0,0.0,0.0,35.14,-22.62
1820,688179,阿拉丁,15.0,2.46,0.36,59843.0,89465531.0,6.15,15.33,14.43,14.51,14.64,0.85,2.16,44.01,4.27,4160774565.0,4160774565.0,0.13,0.13,60.43,11.36
1821,002388,新亚制程,5.0,2.46,0.12,360315.0,180371834.0,4.51,5.07,4.85,4.87,4.88,0.97,7.22,127.43,2.11,2553488000.0,2495224250.0,0.0,0.2,71.23,-20.51
1822,300869,康泰医学,16.26,2.46,0.39,58759.0,94716758.61,3.28,16.33,15.81,15.88,15.87,1.04,2.34,399.98,3.43,6533312959.0,4090512460.0,0.18,0.31,31.13,-20.02
1823,601608,中信重工,4.17,2.46,0.1,537719.0,221656427.0,4.18,4.22,4.05,4.06,4.07,1.24,1.24,49.98,2.15,19096737832.0,18095378452.0,0.0,0.24,18.8,8.88
1824,002940,昂利康,14.19,2.45,0.34,101536.0,141897011.51,5.27,14.36,13.63,13.91,13.85,1.3,5.48,21.02,1.79,2862522959.0,2629058877.0,0.0,0.14,17.66,-34.0
1825,300578,会畅通讯,17.96,2.45,0.43,79482.0,141816012.2,2.97,18.08,17.56,17.85,17.53,0.75,4.1,116.13,3.03,3560924530.0,3485307902.0,-0.06,0.11,35.14,0.56
1826,000516,国际医学,5.43,2.45,0.13,493979.0,266199044.7,5.85,5.5,5.19,5.22,5.3,1.32,2.22,-43.4,3.36,12273878142.0,12066405064.0,0.0,0.18,20.67,-33.05
1827,002841,视源股份,37.19,2.45,0.89,54274.0,199517030.62,4.38,37.5,35.91,36.3,36.3,0.73,1.04,20.86,2.05,25884855309.0,19389150909.0,0.0,-0.03,32.73,-17.19
1828,688237,超卓航科,23.43,2.45,0.56,13956.0,32492600.0,2.75,23.53,22.9,23.25,22.87,0.71,3.17,68.41,1.7,2099405553.0,1032941330.0,0.0,0.56,29.38,-37.42
1829,300140,节能环境,6.28,2.45,0.15,265093.0,165006727.04,2.45,6.28,6.13,6.16,6.13,0.98,2.6,21.99,1.41,19462140860.0,6405963461.0,0.16,0.32,32.77,-14.79
1830,001226,拓山重工,24.3,2.45,0.58,16880.0,40609171.0,2.45,24.3,23.72,23.84,23.72,1.0,9.04,74.86,2.47,1814400810.0,453600810.0,0.12,0.16,-6.07,-31.7
1831,603639,海利尔,12.57,2.44,0.3,23400.0,29116229.0,3.02,12.59,12.22,12.39,12.27,1.1,0.69,13.18,1.2,4273876627.0,4269394165.0,0.0,0.0,15.0,-17.3
1832,688282,*ST导航,27.24,2.44,0.65,6465.0,17517510.0,3.61,27.36,26.4,26.53,26.59,0.82,1.77,-39.16,1.87,2397120000.0,994804800.0,0.26,-0.04,26.29,-30.69
1833,603789,星光农机,7.99,2.44,0.19,88523.0,70576314.0,5.13,8.2,7.8,7.88,7.8,1.41,3.4,-22.07,5.76,2160906686.0,2077400000.0,-0.13,0.0,16.64,-25.54
1834,002602,世纪华通,4.21,2.43,0.1,1457806.0,607432666.69,3.16,4.22,4.09,4.09,4.11,0.7,2.12,13.54,1.22,31375264835.0,28968539103.0,0.0,0.0,38.94,-18.41
1835,603025,大豪科技,13.9,2.43,0.33,96962.0,133584069.0,3.32,13.95,13.5,13.54,13.57,1.02,0.87,23.5,6.64,15417529345.0,15417529345.0,0.0,0.07,12.19,7.25
1836,002355,兴民智通,6.74,2.43,0.16,958620.0,639959078.86,6.69,6.9,6.46,6.51,6.58,0.86,15.51,328.76,3.9,4182644496.0,4166443221.0,0.0,0.0,27.89,24.58
1837,301110,青木科技,39.18,2.43,0.93,32851.0,127608055.8,3.14,39.28,38.08,38.15,38.25,0.56,6.77,27.04,2.61,3625534347.0,1901810247.0,-0.08,0.0,50.81,40.48
1838,688207,格灵深瞳,14.33,2.43,0.34,59288.0,84044617.0,2.93,14.36,13.95,13.98,13.99,0.81,3.32,-20.22,1.68,3711085197.0,2560237723.0,0.07,-0.14,25.7,-31.63
1839,002761,浙江建投,8.86,2.43,0.21,278900.0,246225110.6,3.01,8.91,8.65,8.66,8.65,0.95,2.58,28.76,1.46,9580694568.0,9580694568.0,0.0,0.11,23.74,-13.22
1840,001216,华瓷股份,13.08,2.43,0.31,62752.0,81615094.04,3.68,13.18,12.71,12.77,12.77,1.56,2.49,14.66,1.95,3294416436.0,3294416436.0,0.0,-0.08,20.11,2.27
1841,002527,新时达,7.6,2.43,0.18,150520.0,113249056.05,2.56,7.61,7.42,7.43,7.42,0.92,2.84,-134.38,3.3,5039265812.0,4021772043.0,0.13,0.0,38.43,-22.53
1842,002887,绿茵生态,6.76,2.42,0.16,47899.0,32139652.21,2.42,6.76,6.6,6.6,6.6,0.77,3.0,25.1,0.94,2068460851.0,1078213193.0,0.15,0.0,10.64,-19.81
1843,301201,诚达药业,21.98,2.42,0.52,27758.0,60700254.8,4.71,22.37,21.36,21.36,21.46,1.25,3.18,67.54,1.51,3400609852.0,1916520252.0,0.0,0.0,22.59,-12.88
1844,301177,迪阿股份,23.27,2.42,0.55,13427.0,31080005.7,3.39,23.43,22.66,22.84,22.72,0.81,3.36,141.83,1.48,9308232700.0,931032700.0,0.13,0.0,32.59,-19.73
1845,002133,广宇集团,2.54,2.42,0.06,169207.0,42693346.0,3.23,2.55,2.47,2.47,2.48,1.17,2.2,-16.1,0.51,1966326205.0,1955470311.0,0.4,0.0,27.0,-26.16
1846,002004,华邦健康,4.66,2.42,0.11,171849.0,79283756.0,2.86,4.67,4.54,4.55,4.55,0.86,0.91,14.71,0.93,9226423430.0,8771187159.0,-0.21,0.0,24.93,4.95
1847,601568,北元集团,4.24,2.42,0.1,197311.0,82930581.0,2.9,4.24,4.12,4.14,4.14,0.97,0.5,62.06,1.46,16842222230.0,16842222230.0,0.0,0.24,20.11,-8.62
1848,000029,深深房Ａ,15.69,2.42,0.37,288510.0,457238441.32,6.66,16.27,15.25,15.37,15.32,1.7,3.24,1411.48,4.3,15872945400.0,13990145400.0,0.0,-0.19,55.5,33.42
1849,603855,华荣股份,19.94,2.41,0.47,30388.0,59875828.0,4.88,20.1,19.15,19.59,19.47,1.13,0.92,16.82,3.69,6730926460.0,6598225760.0,-0.1,0.45,-1.38,5.17
1850,688585,上纬新材,6.79,2.41,0.16,19824.0,13324817.0,3.47,6.81,6.58,6.61,6.63,0.87,0.49,30.73,2.24,2738826133.0,2738826133.0,0.3,0.15,45.4,-19.26
1851,600355,精伦电子,3.82,2.41,0.09,367038.0,139913251.0,4.83,3.9,3.72,3.73,3.73,0.96,7.46,-46.74,12.17,1879780744.0,1879780744.0,0.0,0.53,28.62,-21.07
1852,002424,ST百灵,3.82,2.41,0.09,459814.0,171835335.3,4.29,3.82,3.66,3.74,3.73,1.05,3.79,45.39,1.53,5338825888.0,4634479436.0,0.0,0.53,12.68,-52.9
1853,002060,广东建工,3.82,2.41,0.09,282193.0,107213334.2,3.22,3.84,3.72,3.74,3.73,1.03,1.81,15.67,1.11,14341782184.0,5969906161.0,0.0,0.0,16.82,-19.75
1854,002333,罗普斯金,5.52,2.41,0.13,85836.0,47057927.46,2.6,5.53,5.39,5.48,5.39,1.2,1.32,58.81,2.01,3725584896.0,3602148312.0,-0.18,0.0,7.18,-15.08
1855,300940,南极光,16.14,2.41,0.38,160487.0,255324532.86,4.51,16.2,15.49,15.7,15.76,0.96,10.88,-217.52,3.42,3593480164.0,2379803505.0,0.0,0.19,37.83,-16.29
1856,600569,安阳钢铁,1.7,2.41,0.04,301807.0,51066873.0,4.82,1.74,1.66,1.66,1.66,1.87,1.05,-1.93,1.05,4883116356.0,4883116356.0,0.0,0.0,22.3,-20.19
1857,002584,西陇科学,7.65,2.41,0.18,344299.0,261511899.75,3.08,7.66,7.43,7.46,7.47,0.64,7.96,52.41,1.95,4476905628.0,3308558223.0,0.0,0.0,25.82,-21.7
1858,600435,北方导航,11.48,2.41,0.27,408180.0,468372205.0,4.82,11.66,11.12,11.25,11.21,0.96,2.72,-175.42,6.61,17249434456.0,17249434456.0,0.09,-0.17,32.26,-1.88
1859,300234,开尔新材,4.68,2.41,0.11,77772.0,36195381.0,3.28,4.69,4.54,4.57,4.57,1.01,2.26,152.79,2.11,2354840701.0,1609859366.0,0.43,0.43,26.15,-9.65
1860,002783,凯龙股份,8.09,2.41,0.19,101596.0,81779361.0,2.41,8.1,7.91,7.94,7.9,1.02,2.96,27.08,1.63,4043346938.0,2778866064.0,0.12,0.25,15.41,-29.59
1861,300886,华业香料,21.29,2.41,0.5,24248.0,51258652.29,2.89,21.49,20.89,21.08,20.79,1.65,5.58,66.82,2.84,1587275950.0,925349625.0,0.05,0.28,37.27,-14.05
1862,001210,金房能源,13.63,2.4,0.32,20597.0,27829470.12,2.48,13.66,13.33,13.35,13.31,1.12,2.59,10.11,1.37,1781130645.0,1082478258.0,0.0,0.15,13.96,-16.48
1863,300639,凯普生物,6.39,2.4,0.15,193567.0,122227245.66,3.69,6.42,6.19,6.26,6.24,1.01,3.05,-26.85,0.88,4131139307.0,4058700331.0,-0.16,0.0,45.89,-31.14
1864,688035,德邦科技,40.9,2.4,0.96,42593.0,175262954.0,5.03,41.87,39.86,40.2,39.94,0.68,4.8,72.18,2.57,5817616000.0,3632640740.0,0.05,0.02,50.59,-22.99
1865,688088,虹软科技,34.52,2.4,0.81,63709.0,218062501.0,4.3,35.0,33.55,34.12,33.71,0.71,1.59,112.66,5.23,13848402208.0,13848402208.0,-0.09,0.15,36.07,-15.12
1866,002471,中超控股,2.56,2.4,0.06,550343.0,140260319.0,3.6,2.59,2.5,2.52,2.5,1.08,4.24,-87.03,2.15,3504640000.0,3326368673.0,-0.39,-0.39,35.45,-10.8
1867,600812,华北制药,5.55,2.4,0.13,168383.0,92512925.0,3.32,5.55,5.37,5.42,5.42,0.93,0.98,69.7,1.78,9522303554.0,9522303554.0,0.0,0.18,26.42,-2.46
1868,603233,大参林,14.95,2.4,0.35,85890.0,127454499.0,3.22,15.0,14.53,14.62,14.6,0.82,0.75,12.95,2.59,17025775716.0,17025775716.0,0.0,0.13,26.8,-38.43
1869,601003,柳钢股份,2.99,2.4,0.07,199407.0,59122639.0,3.77,3.01,2.9,2.91,2.92,1.29,0.78,70.77,0.86,7662751668.0,7662751668.0,0.0,0.0,14.56,-5.68
1870,601609,金田股份,5.56,2.39,0.13,114381.0,63335133.0,2.21,5.6,5.48,5.49,5.43,1.07,0.77,33.45,1.07,8222677701.0,8220356345.0,0.0,0.18,8.38,-16.39
1871,002191,劲嘉股份,4.28,2.39,0.1,175600.0,74684791.72,2.39,4.28,4.18,4.18,4.18,0.89,1.22,17.16,0.94,6213613410.0,6166729014.0,0.23,0.23,31.29,-15.58
1872,300912,凯龙高科,12.42,2.39,0.29,82768.0,101245588.75,7.09,12.59,11.73,11.73,12.13,1.36,9.65,-9.22,2.08,1428076440.0,1065803360.0,-0.16,-0.24,32.27,-31.04
